r,K,u0_rep1,u0_rep2
1.103170209246426,1.4282593387687683e8,911799.1375992862,907491.0463459177
1.3207527526936589,1.1962636891681518e8,751123.8982798129,654136.2530229145
1.1424811824490435,1.5694607349467608e8,818338.2018505731,1.1512052071908284e6
1.2321941448985252,1.2027100645256132e8,693687.0197007731,917547.269018221
1.256832408622731,1.230711565395021e8,1.2506935020958518e6,825547.3173578571
1.2494168695039105,1.2853515199193689e8,643996.1276470562,785311.6032614978
1.244912273836867,1.2978217977822772e8,1.0875874901912084e6,823895.991154552
1.22856488526927,1.1289902934148116e8,798859.8903535507,1.0559756233583768e6
1.1749493242334257,1.5900269677897015e8,1.0111807938646589e6,789674.7595151005
1.189515089157132,1.3873948612735823e8,719859.8358723879,630245.6755578755
1.2700663392057325,1.3454348540208787e8,823087.3981704698,717492.1095303844
1.3450798519648333,1.3222524198138553e8,656900.2730935977,1.1281676107148034e6
1.1750173802265944,1.2200154308692245e8,681010.3038313607,1.037431519892553e6
1.1067212086345943,1.689775875802041e8,784048.2424644924,847923.7386587649
1.178059759743884,1.1782324064584589e8,806043.3557918054,752122.9250986924
1.2328501571477706,1.4227888440729004e8,1.1002192684359374e6,782081.167745884
1.3802254303936325,1.2381461506935513e8,685975.8845275771,851095.9354267016
1.3879360564944194,1.458013008460505e8,912261.8672023276,673894.9258063652
1.2820786877371038,1.4635887732006508e8,1.0171631752222406e6,637625.795301898
1.1747248075621821,1.2591814205600716e8,706538.9214960134,741227.1556542183
1.2104689227604857,1.428046737963319e8,878029.355107086,788482.6573463364
1.2395185107967215,1.2348420569228384e8,712035.9997664823,699108.2548370359
1.1951801644446347,1.0217714310711363e8,705142.6220389009,712707.5418163901
1.269009708251227,1.1421667621400912e8,853068.2951707705,875199.5074962259
1.242936668144369,1.2231763416750742e8,935193.3210034836,1.0669073881116598e6
1.0663171559363713,1.2315226454658824e8,884434.2689142345,1.0533964717986858e6
1.1927267093517773,1.1825576786248986e8,978492.4335558419,934534.8452613952
1.2353827245050595,1.433992201145128e8,725827.5973289285,660625.679509751
1.3287507036843413,1.2488334948164594e8,917141.9522979846,858659.2484220734
1.4155709902166576,1.2575750830956529e8,504713.4262541484,662120.4707900168
1.3468777996030796,1.2788161796895577e8,506897.7080227459,629510.7852288742
1.2777021202044505,1.4319254655744278e8,512898.74957672734,904785.932444476
1.3770796935859133,1.1918447162976758e8,961263.7332779949,598754.2460237104
1.3770796935859133,1.1918447162976758e8,961263.7332779949,598754.2460237104
1.41188589436676,1.2003814238416173e8,630270.9504547749,745943.6150947453
1.3956447671720782,1.1755947486455826e8,700395.1868289246,857646.0369087548
1.3032130225440492,1.3277860157055572e8,1.0410936731920172e6,716931.2753477315
1.301915372911593,1.124015880090175e8,681881.0222719507,759670.4932619792
1.3474575762095082,1.3346145542133965e8,675479.4553002986,747517.8797279113
1.3247587209861953,1.1999747686169486e8,629822.2562824421,716027.4989288147
1.2299063693272902,1.346274591810457e8,672994.0612622071,777951.2411731996
1.286656499392393,1.4516618712144995e8,1.1169475415479797e6,715037.7364193234
1.2483482632381746,1.4636965401951286e8,730433.9026960909,713491.399183515
1.273752546534357,1.2017530600901479e8,830889.7442934683,1.0059407335047836e6
1.2254876179943952,1.584404274908561e8,857639.7165047673,940264.0198603566
1.3439714347347027,1.1155841419112092e8,769840.7417297107,651194.4238670296
1.3467201559151216,1.2597543835048161e8,818895.6899752459,537054.1251433284
1.3523794808348286,1.4069920783951676e8,612204.1066707938,569531.5125147265
1.112994448829713,1.090683911673862e8,687141.2400969684,1.0264694824645036e6
1.2829381294844362,9.338421645206422e7,1.1924168420072664e6,1.3372016291368315e6
1.1672995406335427,8.076913870722887e7,806180.0352780396,772508.1360480096
1.2135962975960686,9.260270297249666e7,1.0057277870989033e6,1.0654387170056202e6
1.1538259887292943,9.246215352495156e7,826926.4216610756,1.036228040207851e6
1.126978672266091,1.7077459354687256e8,989224.5364959204,1.0780817717582174e6
1.0856726903220328,1.4025334706566122e8,758795.276892818,916931.9730915001
1.1139673872497848,1.4753984412108052e8,700242.8049346544,1.4174500792772262e6
1.1550356274249065,1.3353109368197745e8,1.21866511594726e6,883179.4746120141
1.1550356274249065,1.3353109368197745e8,1.21866511594726e6,883179.4746120141
1.1550356274249065,1.3353109368197745e8,1.21866511594726e6,883179.4746120141
1.1826300189442436,1.515417463782731e8,926616.5649826813,726104.9844671495
1.3743924354735486,1.3125304445215574e8,800251.4172612424,601082.7436456413
1.3135281703780985,9.682520406644477e7,756201.5397816057,613658.5711273209
1.3851028284787152,1.0459176794789284e8,1.1606108722424028e6,639442.7754586773
1.301685706471683,1.0683626177724718e8,632909.1792794056,892952.3507347567
1.2326186124629863,1.1900511025238048e8,694406.3580987827,1.2719075722332688e6
1.259224887081638,1.5493417636313924e8,722007.2823386595,868140.0441901446
1.315808811793435,1.3217248676052372e8,756316.326366837,754559.7119444838
1.315808811793435,1.3217248676052372e8,756316.326366837,754559.7119444838
1.175308865345688,1.40307924316082e8,889890.2353584168,842120.2578991544
1.29327766178401,1.2635788123415194e8,779110.4893876008,720746.2801788524
1.29327766178401,1.2635788123415194e8,779110.4893876008,720746.2801788524
1.2651831264424018,1.2212804410322501e8,718836.1571606062,664610.9948356369
1.3551458607032754,1.3590459735830486e8,669479.2278543775,738442.5577028306
1.3443989988210685,1.233042307570415e8,733801.5747515388,693203.1898424653
1.2898026970837042,1.1853397785019271e8,652994.7280783231,762255.6520059104
1.1949664563755398,1.494807948716647e8,567840.0083109213,946620.6585519303
1.2884477689922533,1.6670706677870944e8,528445.1802277156,905438.5841171411
1.2727914604399264,1.5341032520740324e8,522408.4183114558,1.03076199092919e6
1.3206425247485905,1.5558164783776185e8,527330.9521033252,977294.0308918129
1.4122449640456571,1.4161482915394172e8,601577.9174916149,775914.4884770336
1.1750013178305199,1.1191532257964908e8,875205.7960565422,762252.7181191125
1.2475501802353202,1.3187477184700274e8,976039.7498609548,1.2228137367178593e6
1.3708099009325307,1.430954823754027e8,515350.89984661335,756219.6161214646
1.2805549476513371,1.5143552273548838e8,524193.72855615255,740847.1783317386
1.259069598936713,1.4878048866024637e8,538412.0956000237,990328.4478390343
1.4946978885138096,1.1546138746132208e8,724401.0510336731,579059.7898950004
1.2375682622255149,1.4547572635672528e8,793338.23889345,751160.9937568102
1.245055278852279,1.3996222297597858e8,847743.1032210353,788017.2823445189
1.245055278852279,1.3996222297597858e8,847743.1032210353,788017.2823445189
1.1709850933366697,1.2986778464791803e8,975628.1215132079,831321.4668654162
1.1709850933366697,1.2986778464791803e8,975628.1215132079,831321.4668654162
1.2956422665772787,1.3025780983159277e8,762310.6278911531,910026.9782959635
1.2133243055495984,1.2106780598737293e8,1.0751129013241252e6,992579.5194919134
1.3917961802082341,1.4011447814247873e8,788716.8756604188,592308.2703356385
1.284681160455383,1.1271535423133412e8,789157.4735363421,582877.5659557519
1.342697833313946,1.500633067462076e8,843261.134820852,678247.4399092081
