parameters,ess,rhat,ess_per_sec
r,3096.8654644439202,1.0007833355777045,9.330156255856592
K,4795.0443602855385,1.000502649107121,14.446385756464021
u0_rep1,4099.26631149278,1.0002180614217748,12.350163628262171
u0_rep2,3779.932137829655,1.0004369693125663,11.388081880662975
σ,5162.385414554058,1.0003054854479512,15.553101393570914
