r,K,u0_rep1,u0_rep2
1.451107153720911,6.703206870777529e7,651204.2195712018,932249.2454592135
1.4615208170671379,6.4700731306425646e7,887426.2420464273,868371.2188108258
1.5617060191750642,8.410135147376983e7,608350.0120722386,573270.3132477992
1.1343791514879347,7.649797345727095e7,715831.8342365625,651693.4074781167
1.3003918655904183,6.880554648625465e7,875913.8505867005,840270.8461542013
1.3608552031770653,7.540730395100796e7,618430.342810035,824629.2625952181
1.3614848023046335,7.467020527320649e7,558906.7888537531,723983.4144736268
1.09456989785236,7.415650172104594e7,925346.6735318901,558804.1548266164
1.4785913321795494,8.861385224396716e7,568688.0451200646,588982.8950675284
0.9839026544563404,8.262094646915051e7,1.0398154427196145e6,1.279643310268193e6
1.235689915702508,8.20619822528414e7,877944.9186061063,748144.0588703183
1.1675005584218283,8.977744453502758e7,779969.5540305662,800759.5542138645
1.2187200605934745,6.5958501564015105e7,613782.1132082539,579213.3125100755
1.348612549691061,8.929411260267156e7,1.090622244369509e6,644718.9814789806
1.2524868703985557,9.734320261529092e7,682940.7251147839,641162.7495874749
1.1551331141768917,8.901833167262156e7,702689.6218978335,664708.8115388658
1.1591131186883668,6.953334596602404e7,1.1404335748603353e6,1.3160688318671566e6
1.0670934589478525,8.306245408917876e7,763198.3193037364,840855.8975991674
1.376780343286113,7.283591933633505e7,603619.3685337696,621777.6496323248
1.1864453073334496,8.306321742367682e7,608780.5865665474,1.246315033397851e6
1.2083353090881557,7.483172498579215e7,643610.4123240071,810605.0516295473
1.3105372742470882,8.71781432088724e7,953041.937886463,941368.007193685
1.2516353100477495,8.101304706487064e7,807654.1480220907,683519.0470552007
1.3575091353787168,7.324233946315129e7,587101.169082602,700732.5739238164
1.2707055394943294,8.485450534811008e7,605627.6226912652,890434.3986174164
1.4714018296581513,7.174230666939709e7,521321.7151504125,753562.214651078
1.4158289485805537,8.425406810128121e7,512758.7556969549,860841.1426768369
1.2725682155429898,7.159580026288679e7,836723.6865815744,714561.9422403937
0.989692368274841,1.210207802107464e8,789967.5787176116,1.1660563952180778e6
1.1955651012102053,6.514576219161215e7,707813.7990660565,1.1200957050561977e6
1.3661092142808131,6.361155910964575e7,539135.6343262194,711542.8870014165
1.1558099830316595,1.0325865959945199e8,751948.7545398104,722599.9080807648
1.2661911875136977,6.5873294941000514e7,657252.9999516584,896710.1976130756
1.3201914195068944,9.989727600085774e7,610497.1599337949,652980.7383194092
1.0470944757885012,7.076434034592807e7,885380.3863209583,1.0132189499252748e6
1.1387616641346798,7.76068242623382e7,742104.7199577565,1.3628445730588506e6
0.9922648411397192,6.961556599385789e7,1.0479687078573144e6,1.8922050040391455e6
1.4072127968929389,8.749263349673446e7,705576.590293565,605805.4512990611
1.228596558618829,6.640820838947238e7,617836.5588922533,553577.2779669194
1.1250932242091707,7.489209145922358e7,585415.9262865476,1.453164007338272e6
1.5142335869185417,8.385842974009092e7,821788.5121617639,537904.9078612009
1.2821326327161127,7.189646601102942e7,602041.5356524544,1.2394634292153849e6
1.2881671368003993,9.603726655281208e7,508912.4603361486,735193.4407319083
1.3828166184356858,9.979269401970443e7,515644.5398628422,845160.1073191972
1.1714225172357948,9.893575564089625e7,784586.5943733719,953326.5508644059
1.1941799407760758,8.31702644783858e7,1.0504574966611513e6,910616.4766264445
1.1437311820736975,7.058548177479486e7,1.0550471568732506e6,982866.9268803492
1.2121059235178067,9.63462033778469e7,753004.0702703614,749309.114676307
1.2489423008129372,7.51305196296156e7,966049.2692084806,810560.1812425172
0.9944074110844414,9.835440022743152e7,734997.7199453373,798756.7969294726
1.0523994121054716,8.671570501691806e7,768805.7113486017,874371.186424311
0.9658604042605264,8.293148352464509e7,835138.1665072623,1.0788122248126783e6
1.0789503606853839,8.364785080152859e7,894778.1003425915,1.2428564871317935e6
1.0463174724867235,8.48512612100842e7,778896.145079446,1.1515044462611289e6
1.1921793976308839,9.125062768647595e7,831967.8111498118,891629.1919526244
