r,K,u0_rep1,u0_rep2
1.1734404371956522,1.135515963103129e8,660065.0623543232,1.303941389718296e6
1.1242295710640526,1.1073578200330757e8,842204.2658903168,1.1432594098921479e6
1.0586175237304942,1.2140587464519697e8,1.2078553483881569e6,1.2153904942723042e6
1.3432252823418362,1.247936881672445e8,751436.4704131258,997478.5453676631
1.0415286905701953,1.286841658417128e8,940057.3946269237,1.017278650195195e6
1.1441319223104511,1.2006657402907944e8,815072.4308123048,1.3381951159424195e6
1.0964107501878324,1.2843810885183871e8,780570.2771873595,1.2972009934009952e6
1.139759542818808,1.2657982318636583e8,732007.3367474738,1.0561507427126723e6
1.168072728243404,1.2421508770513134e8,895206.1306015088,931374.3274279733
1.2330883413343854,1.2407819927602603e8,1.051172134225405e6,805162.4105541233
1.1105184132606556,1.4669398916914058e8,818564.6453784113,1.0231539702470903e6
1.0478312047340135,1.1872714366935956e8,921827.8066117105,1.8054156969099285e6
1.0099271868311621,1.1616670637119488e8,1.1460309076004722e6,1.1992230209812494e6
1.1773400424796057,1.1463309262211975e8,999427.0393636435,1.0966773895339312e6
1.2013987361666634,1.0624157577211846e8,732154.9981708712,978328.9852972248
1.064501156520959,1.5244969145595518e8,1.0748867975235898e6,1.4204406695084702e6
1.1855382295198311,1.1165143685948513e8,846401.0769909975,946030.1177308797
1.081048369784213,1.3237230955134736e8,782634.7236746722,1.234525595291485e6
1.1354587984066293,1.2099944199553357e8,942000.1666608637,800581.9335909948
1.1388536442308665,1.2422895237037066e8,1.1963526198937597e6,986684.1925478496
1.2316234061202038,1.249722031421225e8,705288.7890729608,1.103648392650322e6
1.186221874077712,1.1606812401544124e8,834816.8413162512,820832.6317624797
0.9451645743900746,1.3336659961240621e8,1.2192956778347048e6,1.5272815225387737e6
1.0162346159324136,1.2674264705938311e8,828337.5332437286,1.5516051566998004e6
1.0943454453722319,1.4096462118447077e8,702054.9138353381,1.2724113047790076e6
1.0811315854731836,1.2303905388927254e8,1.0127166492578507e6,1.0031868696044472e6
1.0785733392488612,1.246791676108625e8,853657.7405178477,1.1514801667307618e6
1.0757310237054778,1.2506091965119322e8,904911.0057877793,1.0749514126301426e6
1.0757310237054778,1.2506091965119322e8,904911.0057877793,1.0749514126301426e6
1.0757310237054778,1.2506091965119322e8,904911.0057877793,1.0749514126301426e6
