r,K,u0_rep1,u0_rep2
0.7208846296551102,7.702722182716992e7,1.0362817029798125e6,2.0431179027970973e6
0.7208846296551102,7.702722182716992e7,1.0362817029798125e6,2.0431179027970973e6
0.7120067026377015,8.199837621366921e7,1.019273473476581e6,1.9234415249661142e6
0.6471296248806966,6.593895263286036e7,1.724346092842396e6,1.6409887334873409e6
0.9674319780542848,6.743408219726184e7,665240.1877590211,771306.7581623546
1.068017530726697,6.611831935419201e7,689163.4777305964,833279.4038695327
0.9193269354006793,5.9540073667727344e7,739426.9945070242,906336.1763571547
1.054853934925614,5.559063061232277e7,986129.5606407977,1.3463161297771027e6
1.0440017585496641,6.3338939289984696e7,816872.6908800905,899115.0418529422
0.728639772459556,5.580637122214761e7,1.361027739975287e6,1.891394994219822e6
0.7981263028076542,7.876791730194646e7,921920.9693618394,1.142985810556994e6
0.9439446970275357,6.857714384109297e7,739525.6565760513,1.171390475704404e6
0.8674176975600775,7.338681188617504e7,779653.7045134162,1.2963614272334983e6
0.8156189436223423,7.319460303179094e7,1.3593465069078882e6,1.2575117594638462e6
0.8659379341703899,5.882899088172467e7,1.177542282662667e6,1.4121900385450814e6
0.8659379341703899,5.882899088172467e7,1.177542282662667e6,1.4121900385450814e6
0.8006441171543072,6.069460954571538e7,1.0933912026052796e6,1.2563733978071706e6
0.8183089634566328,5.6162826493709594e7,933351.6418884164,1.6063777490003812e6
0.7302673976193871,6.866132771700756e7,1.3547458534173174e6,1.2419262666153833e6
0.9873098441891872,5.791091129107985e7,835018.0202800524,1.1421545944038054e6
0.9804483871976839,6.1722238413024716e7,1.2430040993791372e6,1.3344162222097e6
0.8976146762791404,6.949328597889374e7,971931.1764114524,1.155766868344299e6
0.888957518150743,5.681356705713568e7,1.0323997804552229e6,990337.5677592906
0.7728619927379189,7.030251820644565e7,1.3133910182765787e6,1.6116213250260097e6
0.7813895117845772,6.446421953612678e7,1.305842315158675e6,1.7269917853114929e6
0.8603313664513311,6.204446388741922e7,826472.2375644471,1.4479403820078596e6
1.0015554305960948,5.429714754887747e7,796331.1762223436,1.545209228066164e6
1.021389706190231,5.866963598478632e7,950392.8512880313,965341.9465222312
0.7100952786297218,5.943470053141623e7,1.2561334883594764e6,2.1058010435655895e6
1.0486761394869166,6.274352503148222e7,1.0591904226693292e6,1.0174711275590953e6
0.959436609149012,7.534502477998124e7,681832.160356474,1.0974835565219573e6
0.8609765853037351,6.977516371823362e7,731052.4843442161,1.0131614546173082e6
0.9118928011799337,6.25358339650407e7,1.2899139872517209e6,1.492263081615721e6
0.8379441941792962,5.415000386608017e7,1.2648392352674275e6,921252.3023199213
0.7861143013283403,7.315962896598603e7,826241.2711856547,1.3207778456414514e6
0.893650708048701,6.91733460195862e7,818039.3457581333,1.4484747358307035e6
0.7859929693239119,5.940521542497875e7,1.7413605941064483e6,1.5423524983671536e6
0.9005552157366761,6.66038804719203e7,991411.8604489706,937410.0761356624
0.7966856937206382,6.487980145438746e7,1.2120359142795373e6,1.592767182195612e6
0.9205893160846849,6.2639889037872955e7,1.1470422952094842e6,1.049441503392416e6
0.7743173889560675,6.5010613864686996e7,1.0680014551221873e6,1.0754386561640962e6
0.8997388286523896,5.87374826786346e7,1.1943456182684381e6,1.3144903730311957e6
0.8941053612433565,6.924047537349048e7,751391.0562866238,1.0663292088332071e6
0.7760773358549042,5.526488092121488e7,1.6008574770065097e6,1.1789206393699166e6
0.8393502308423282,6.21814438720738e7,1.2107907438339063e6,1.3185139914589324e6
0.8599139900676003,6.3616865098992385e7,1.0397703318335919e6,1.216527969106204e6
0.7704440021341493,6.431976488703534e7,1.0101436903760748e6,1.4947882210438238e6
0.7811204657614077,6.305267202530196e7,1.2077739455225484e6,1.6137628828193285e6
0.8863210893122684,6.603394302766286e7,1.0844937902232972e6,967965.5091470524
0.9998229231620344,6.387541047993706e7,849526.599201418,977179.3481710294
0.7592113187063758,6.850813359417284e7,1.860342231919681e6,1.4687444204718643e6
0.7607856052862314,6.841360694157399e7,1.3896595203289622e6,1.4475877642470952e6
0.8621969719257049,6.213065188528369e7,957410.2780428842,1.4582778586138291e6
1.0124959546465893,5.718113386475556e7,896653.5967411399,967389.0741491611
0.7180237978947966,6.524129703442739e7,1.1210696573996441e6,1.5183913902969095e6
0.7536383876247773,6.6572896592820935e7,1.2246348278624567e6,1.4957406553325797e6
0.7966634756696694,7.038371685260506e7,1.3332923881951673e6,1.4337014992247834e6
0.8916699088918497,6.442672318784966e7,960140.1308025141,986255.8423555922
0.7819692550216598,6.5379089485532545e7,1.1444951146761286e6,1.864771647597022e6
0.8885473452761118,6.6721910910516515e7,996222.4396440637,1.3965254866685448e6
0.8122908264289128,6.2974739565176725e7,925582.2059155162,1.4141102463587224e6
1.196295361967984,5.400192633943632e7,659884.4815527841,867940.7725420652
0.7958513503616834,5.815226122544104e7,1.103257465842006e6,1.2810789981804558e6
0.8686418509412488,5.433005819006531e7,1.4298568430450717e6,1.3951283942318128e6
0.8998666696420524,4.727947317431485e7,1.059817651646143e6,1.2003342148042335e6
0.8840750538023192,4.9826375199231066e7,991743.981066171,1.2024642733848314e6
0.8458897009784254,5.3725425754395336e7,1.4619881806435576e6,1.3352534024537378e6
0.9094544642464584,5.730366198142021e7,956211.9118934856,1.380444579152579e6
0.7673074666741653,6.711463810346612e7,1.1025380643005325e6,1.7282206549655965e6
0.8146320988248147,6.155566729372349e7,1.309357053806936e6,1.2860904170925957e6
0.8613418529836193,6.1655653904499315e7,851556.62683372,1.0912131850905195e6
1.0085740888008268,5.8938570619691916e7,1.0543469630375823e6,985315.9397694047
0.8300260415018834,6.494581939634813e7,870708.694015529,1.2110242327175234e6
0.7798648182738817,6.198454882842143e7,1.239877771950773e6,1.3596942916621377e6
0.8760316951634997,6.809891887927695e7,1.161434828546589e6,1.542543885732879e6
0.8005414393801861,5.5379223786992624e7,1.101552477349129e6,1.2408379229598325e6
1.0422481443619775,6.461634806569199e7,897693.0427541834,1.3600853283066093e6
0.9612103832628608,5.42749615616098e7,867866.8428752336,1.3801417239990241e6
1.0991958982119745,5.4829731126570895e7,1.1071759532326357e6,1.0582773053963906e6
0.9063217357178014,6.765045731824046e7,683214.8239672069,1.272741101760509e6
0.9107148821875043,5.5813658281472154e7,1.091534974165611e6,1.3001683256016544e6
0.7925450347613126,7.258026432553269e7,877577.113047309,1.4637000315612599e6
1.007585289741406,5.332662913904715e7,1.2604768239844888e6,921814.0445221753
0.8071441012607946,6.618685127543943e7,990955.5225673276,1.8302699654737264e6
1.0490805104708774,5.442662412991577e7,999996.4275954433,810821.3586589603
0.7071200086937761,6.915842417500491e7,1.7952711614379226e6,1.5796320895977495e6
1.0042928551882706,5.8864456081089295e7,707232.4099041831,1.284167414905368e6
0.8104751665415864,6.0460989782802016e7,1.0140342501595211e6,1.4528491603196186e6
0.8567944520593682,6.958955791596167e7,982084.0588629182,1.5360685464727436e6
0.8706723622425523,6.63784996506866e7,1.0220398116598581e6,1.5255846289956016e6
0.8100697484846914,5.8745306897177674e7,1.1262555788771533e6,1.1986842091758014e6
0.9705228093047379,5.826726713906842e7,853056.3483595164,1.0249772362387978e6
0.9488704920323718,5.76775809175459e7,1.0699369963113037e6,1.420903333032709e6
0.9277475093510862,6.024204117442605e7,915102.2338761349,1.7804435835739067e6
0.9811243312239194,6.442713885256207e7,833470.3161914432,1.6589722081005976e6
1.1154673425885784,6.473969343554063e7,778651.9405413445,655918.1260532996
0.8137953615740235,5.150253964108822e7,1.0137125903433412e6,1.7433922688978182e6
0.9219983052929325,6.350238259312709e7,1.0149424817184058e6,1.3163658804340246e6
0.9208738510794705,6.348891311827863e7,864514.6935158072,1.258934037112488e6
0.8646540479440451,6.85363661009006e7,930612.7508124829,1.6563599653780297e6
0.8758783142268556,6.382488861370377e7,851444.2065245418,1.0633182527281246e6
0.9585567734854471,6.5931488724299e7,1.0757087392970868e6,1.0559318618626527e6
0.7466298916500308,5.5867779782462455e7,1.7062140052208607e6,1.4146661840560026e6
0.7412510402124489,6.976602495632574e7,945093.2946734619,1.6463779418742985e6
0.8248547589331708,7.142619240844268e7,1.4217510676126555e6,1.244288799727802e6
0.8933947196234153,5.689191631422528e7,818776.6331254712,1.404617585464053e6
0.9546753429539785,5.622963153148415e7,836334.7705183761,1.2860924566533666e6
0.9238872158065699,5.301908187298992e7,954179.1630481312,1.1779172561513972e6
0.9059690781468092,5.4697465964982875e7,1.0014655397212324e6,1.5605153955254513e6
1.0182015036062229,5.886565675069849e7,608407.3508625311,734790.6299310611
1.1474100421648483,6.923325290275548e7,537993.4355629272,1.0128821906954779e6
1.0070855034375081,4.3306632269173644e7,701586.5277572008,885818.423218799
0.90798024591625,6.683704515537635e7,827199.1358434532,1.0005912166585708e6
1.1431666075485214,5.471442466060853e7,626991.0381406203,1.5220834898726512e6
1.0437522660435314,7.289235542909853e7,523551.7086250377,942756.5654021583
1.0361041970582148,6.669615802070489e7,536714.5166232435,1.0261920580771248e6
1.1789595677850655,4.760332641388471e7,686485.592743067,861209.2527352934
1.2593989688641674,5.694534305584046e7,872379.6082569086,764533.5952602881
0.8713054844121573,6.430955311375115e7,638787.9773842145,1.1348332558166357e6
1.1459337319712408,5.410894609952547e7,646117.9998245605,1.1013291653199876e6
0.7797626715417577,6.272534079883535e7,1.474181305246171e6,1.1554269931421662e6
0.9463093950758922,6.798348695249814e7,829958.6611797139,1.2280442618162811e6
0.839604919478834,6.955752019718494e7,760065.8314944565,1.045689328184081e6
1.1168129164411515,5.072870960544529e7,1.0429820534598042e6,1.2908329829723355e6
1.043292266682762,5.117585948089094e7,963897.005165819,1.3187165587130962e6
0.982822002131935,6.98026770287452e7,702344.8818319589,1.0027576661026895e6
0.8042559827261285,5.518086737557571e7,1.5905747941659305e6,1.7320189608576093e6
0.9685818888796158,7.025010947965643e7,1.0285078049714211e6,881497.1823644475
1.0542882560240978,5.3490804370409906e7,896626.0191501679,811951.7604997784
0.6827545117052293,7.446826285048163e7,1.4299664255314195e6,2.0116256726568658e6
0.9735165994830697,5.4730211591399565e7,776800.3766908222,1.0654456652766014e6
0.7465128068875789,7.372961707905197e7,1.0214282715896922e6,1.6946375629646562e6
0.8245270513212047,5.994214271745786e7,1.3272814230538209e6,1.219928745870358e6
0.7488884615864032,7.086336360414319e7,1.4908878570349189e6,1.6770294625541226e6
0.9264521634930043,5.87908948165361e7,1.064469766813851e6,1.1443855652711857e6
0.9264521634930043,5.87908948165361e7,1.064469766813851e6,1.1443855652711857e6
0.8190886603673971,6.756488648614734e7,1.4342467413027545e6,1.4783118649731309e6
0.7634166345962382,6.39882863532912e7,1.1161000241315886e6,1.4286236988071764e6
0.7634166345962382,6.39882863532912e7,1.1161000241315886e6,1.4286236988071764e6
0.8450839818303315,6.0042212151217215e7,1.0149683498159964e6,1.3854450165756159e6
0.7878140094383537,7.127460865793402e7,1.0258770781866643e6,1.593074642158776e6
0.6798949209931898,7.264048669739485e7,1.7879098367610087e6,1.593565182174913e6
0.682459310166792,7.254366801541229e7,1.509426800536072e6,1.5105324878897567e6
0.682459310166792,7.254366801541229e7,1.509426800536072e6,1.5105324878897567e6
0.7561112455846003,7.295434342878829e7,1.129879902390283e6,1.662628001589181e6
0.8813290585524916,5.804616364536167e7,1.225365056271329e6,1.3554293420947327e6
0.9435198448877656,6.6695046493393436e7,810830.5327935418,1.1493721542425116e6
1.048182006309122,5.997400850615622e7,1.0971815492140143e6,1.5099961735206377e6
0.7543934631411479,5.553757547584731e7,972581.2139077864,1.2398953275196971e6
0.8978560879269566,6.249571861619556e7,1.3180847451156722e6,1.225017295462942e6
0.7987638102929787,6.231537887503281e7,923443.5079416999,1.5807274924372605e6
0.8598978280403675,7.081528126510248e7,989515.7147876129,1.411911105905756e6
0.7551716794545402,6.06659489269603e7,1.4995601865153736e6,1.6808771812395286e6
0.7265925927239177,6.495847889473297e7,1.4655518709203838e6,1.4740647401224733e6
0.7102782034808048,6.4247040888556145e7,1.7116360267179043e6,1.7359986432856973e6
0.9668302649600107,5.730664752682602e7,935522.5728537387,1.0551877702629487e6
0.8912151666317832,6.079017264856414e7,1.0480448164476923e6,1.2139442715789701e6
0.9444355893420149,6.2763658525965594e7,927104.3285901658,1.1733980509655485e6
0.9203275673670958,5.9882468400545016e7,1.0356184621960776e6,1.2136119324113335e6
0.7671058719793921,6.376157070403747e7,1.1548312650839193e6,1.3615661229012997e6
0.905501002783796,5.6661912740612924e7,825571.918492101,1.098804790390489e6
0.8159971514689799,6.179902856562109e7,1.3201061424518102e6,1.3228470823164524e6
0.8277051649058202,6.317278052568489e7,1.1737392668749006e6,1.2618808656406468e6
0.8794744288917723,6.84827516436084e7,1.0860115208074711e6,1.2834996342416562e6
0.73603426358006,6.124996294333748e7,1.003246134874875e6,1.5099143954872033e6
0.9336623773168017,6.347660673479479e7,930314.3045394106,1.1173592063968661e6
0.873878811472965,6.2016722453976974e7,997344.7636789267,1.1154854075164925e6
0.8505932544613551,6.096684463434975e7,1.0888612610149668e6,1.4332537977818607e6
0.9516539954300091,6.220584658001345e7,1.228312041063821e6,1.5144264255402964e6
0.8136741160199367,5.9792292087899916e7,921621.6275401649,1.0982121450003874e6
0.8121035314661265,6.093741632159794e7,1.0135689941484575e6,1.475496093897907e6
0.7553247792109374,6.627196456278362e7,944630.570789099,1.8132630347295767e6
0.8573526862316719,7.001080447407877e7,1.3403904912816433e6,1.55764299235814e6
0.7978160346175479,6.106986570495097e7,1.2205288172810012e6,1.4812952580194655e6
0.9767321122882817,6.496283991075331e7,845478.6150931665,1.3464278902075859e6
1.055060956869909,5.5789729422516026e7,1.0781856305632726e6,918955.1914985545
0.8526317211041501,7.358435677200465e7,748223.3316740136,1.4536945447817189e6
0.8034304595428976,6.472569231146071e7,1.2428232493160337e6,1.5899526623757284e6
0.8251304521485109,6.615080626026152e7,991283.6637088401,1.224746078260215e6
0.9042815143295371,5.989236988517059e7,847745.8485185273,1.100405422084202e6
0.9042815143295371,5.989236988517059e7,847745.8485185273,1.100405422084202e6
0.9042815143295371,5.989236988517059e7,847745.8485185273,1.100405422084202e6
0.8460077028622939,6.3640053734288834e7,973501.3457952554,1.13942863439865e6
0.8250104558893728,6.917442947368006e7,1.138445612538903e6,1.7155864488865673e6
0.8252135635731663,5.877142898962989e7,1.2632854840409989e6,1.2206114762947694e6
0.9073151208763613,5.953719031144869e7,807989.8237443706,1.0765919574848674e6
0.9050664413387162,6.706317832398349e7,894746.0173171355,1.450726272862513e6
0.8588889547857707,6.31874899469352e7,815689.2634264627,1.178151779690539e6
0.85682691241003,6.2122977876163594e7,1.1473628369827606e6,1.4403404000575813e6
0.8818821689535146,5.3611126942663886e7,1.224034406746294e6,1.172424786851732e6
0.919704910828099,6.64660338282756e7,879851.420294926,1.2910331708269361e6
0.8299512597505463,6.924943049506335e7,1.0352500414241052e6,1.5146851147104902e6
0.847375147665564,6.541442593447571e7,876496.1813807158,1.3174857789006904e6
0.9819616649374657,6.2852674178326026e7,1.0170006606620057e6,840986.7930425769
0.9017915104698635,5.357852297491712e7,763224.0725572465,1.4764236708852355e6
0.9017915104698635,5.357852297491712e7,763224.0725572465,1.4764236708852355e6
0.9484172585429457,5.949242117300553e7,956244.846465681,1.0422280700670449e6
1.009171608654237,5.4391539339519806e7,800795.3719779562,961273.4442939954
1.008220839463077,6.3595899193872824e7,944069.4459631897,882570.0647646035
0.6890926008517615,6.6519390999418005e7,1.626886993702162e6,2.0323390579851891e6
0.6890926008517615,6.6519390999418005e7,1.626886993702162e6,2.0323390579851891e6
0.6871727167021358,7.798393555143058e7,1.0659306613918054e6,1.4712781625610953e6
0.7732825711138321,6.023530250537205e7,1.0022179659284069e6,1.478441604576955e6
0.9382592651638069,6.2737220223282605e7,1.145655729659669e6,1.062516606985604e6
0.9127837378844816,6.0234129629273176e7,916636.9424601452,1.5931168469374527e6
0.836390446798452,6.724518418735403e7,970404.305411749,1.2932456366406167e6
0.872367787717541,6.877453745100434e7,801433.1519973835,1.2798653049046355e6
0.8159696063830438,5.2916244443275325e7,1.3528157674341504e6,1.325283173632737e6
0.8159696063830438,5.2916244443275325e7,1.3528157674341504e6,1.325283173632737e6
0.8069033064361317,5.363952646164503e7,1.2849619762949487e6,1.3688264608427356e6
0.8400685109706928,6.519839724718655e7,1.1375692565528364e6,1.6879153332608212e6
0.9115470087152054,6.448787424900107e7,1.237661536075178e6,1.3732786339272049e6
0.8216554431179047,6.862590688226305e7,869296.8398043155,1.6183691661393521e6
0.7523129169631508,6.0636102547070235e7,1.391952040083386e6,1.5203650263719987e6
0.7751554561447099,6.943650338973394e7,1.0269351316213943e6,1.4532246025954746e6
0.7751554561447099,6.943650338973394e7,1.0269351316213943e6,1.4532246025954746e6
0.8482637384657149,6.058785663274619e7,1.0766726435681288e6,1.4989848309607552e6
0.6960649545718585,6.552801534199561e7,1.507221834627514e6,1.6314267680431253e6
0.9317147336230887,5.882106504815017e7,877813.250359568,1.0775696514377263e6
0.9548405522996962,6.037844361003869e7,942927.1746702541,1.0925691608389644e6
0.8248606167530589,6.416242742255016e7,1.2627811729440037e6,1.6139154891457846e6
0.8168029763398551,6.556589031869124e7,992302.483817813,1.2683122610187228e6
0.8624147633095136,5.8845714874753386e7,1.06322420118095e6,1.3012136878715092e6
0.7448436979887866,6.601028146574313e7,1.582684617916329e6,1.6033151444153585e6
0.7997681335541776,6.2306106357785404e7,1.0539335400331086e6,1.4432017171684722e6
0.8070632618545206,5.977069637116481e7,1.1484107560989577e6,1.5100086923007001e6
0.8126036693228147,6.3986147000478074e7,917838.312695452,1.2989739096905175e6
0.8706282967244482,6.834465291616179e7,929689.3983486055,1.4752515886755937e6
0.7715484211810729,6.0935644786131956e7,1.7452090828797317e6,1.7050725433317565e6
0.7401208515497277,6.88389166257594e7,1.5811154507507957e6,1.43500035634916e6
0.7976007355118987,6.424123860260544e7,1.104439139826182e6,1.9793821569872126e6
0.8369800193509705,6.534988200599288e7,1.0974022969811521e6,1.3709441940013939e6
0.8587004828511833,5.740236467864554e7,1.0982588546168096e6,1.306087376440552e6
0.8775743972854086,6.409152475632798e7,1.0331142407632328e6,1.3038664808811615e6
0.843796339793301,6.031187568534718e7,983640.2968320043,1.4774033787142257e6
0.9562219424273312,5.865203213763448e7,821440.4132726789,1.1167522358834776e6
0.7881728375297629,6.314950633869704e7,1.4865392700413698e6,1.394219065223193e6
0.7282885105860705,6.989797707009909e7,1.065669780277335e6,1.72996715123282e6
0.8054609024160405,6.5233512916696e7,1.3897799689630873e6,1.532195464516833e6
0.742963574911925,6.643689782930525e7,1.2574156756831077e6,1.334836678919741e6
0.9693955172695529,5.8900873976701684e7,808024.6946939492,1.21147795376448e6
0.8235446306796764,5.760733936477207e7,1.0539090099822166e6,1.0620629340082183e6
0.9238509296848115,6.7014752414092734e7,1.1002117842311873e6,1.3455517501363172e6
0.7567266211268816,6.606866106871851e7,874690.2250448553,1.4822053848619806e6
0.8860583758539317,5.509070217516512e7,1.0064902457115189e6,1.471809494999175e6
0.7508410039545862,7.520713709490776e7,1.1884492899781077e6,1.5126016732079163e6
0.6929971275428987,8.149912730379497e7,1.0897344644342707e6,1.8612953270108253e6
0.8882358826669623,5.509789603172736e7,1.1602058961869513e6,1.0470579234666729e6
0.9020946583431173,6.371707040495465e7,912153.5077874701,1.2616948572675781e6
0.7852802911551077,6.533157870637307e7,1.2827037907700418e6,1.2035044744065357e6
0.7622759710625462,6.65217378384704e7,1.5225518564799805e6,1.5419538447437957e6
0.7956567891393121,6.3682504238326974e7,1.2431648687113286e6,1.9475938290764987e6
0.9368447086073157,6.4096211409331016e7,1.1735898232177221e6,1.1195015355752022e6
0.8682916531491327,6.284366918637155e7,1.1005313593295822e6,1.6980076957165422e6
0.7308331726366224,6.0095685994709596e7,1.507341687394564e6,1.2504478083578967e6
0.7308331726366224,6.0095685994709596e7,1.507341687394564e6,1.2504478083578967e6
0.6958828429771177,8.294733982136132e7,1.5113405210276654e6,2.144074403635255e6
0.6548869585916105,7.889036608611721e7,1.883915663961449e6,1.6028915345135287e6
0.6134962589755935,8.481711449436733e7,1.4008019342764602e6,1.9788637502221419e6
0.6304765161225938,8.847554506641145e7,1.1214690823912108e6,2.0651164987393331e6
0.6229365517124358,8.443624678172454e7,2.0920829449407451e6,2.1446939306029016e6
0.687256004817601,8.124690180153342e7,1.3283014121661498e6,1.933088956236693e6
0.687256004817601,8.124690180153342e7,1.3283014121661498e6,1.933088956236693e6
0.8480387649341419,5.620875527054988e7,1.0217992856130577e6,1.3457363428320826e6
0.9920347076063768,5.4351500622558795e7,905850.6423278778,1.2819438377273036e6
0.9124848899072988,6.2570288763382986e7,815471.7534842829,1.5220817250010264e6
1.009568086813495,5.683441721341884e7,908653.822078903,898734.3455268408
0.8138511916783584,7.040590425418569e7,983705.5825804335,1.3525724051662276e6
0.8206547303140164,8.011016196802205e7,957208.3109910309,1.4918553068802278e6
0.768982612252084,6.025523458398452e7,1.570108655151414e6,1.8253664682050755e6
0.7424221351648945,6.14027247975606e7,1.3665207677478017e6,1.5059017765572951e6
0.8316950355976868,6.357293754038182e7,1.0803946487241345e6,2.08889853397977e6
0.8952402897393834,5.758822493501172e7,942725.5266720604,1.282601232790715e6
0.8854490040893803,6.3478981698223144e7,1.0223728469044714e6,1.2492016784651864e6
0.7103805160084191,6.939350408316122e7,1.2685741973069685e6,1.7725038722184498e6
0.8496556262614557,6.989974190520285e7,1.0182437596594302e6,1.257208796798146e6
0.8707694847112402,6.761937310839164e7,1.169650784323983e6,1.0483459680274914e6
0.8367521349230375,7.20496544381479e7,961626.7352637398,883508.9741858746
0.8699248470843751,6.994909487754194e7,833367.6389456701,831307.661216646
0.982035652391014,6.950549500980161e7,1.2000546295260612e6,899837.5334486503
0.823141768174626,6.718369268974672e7,968769.2754111442,920757.2451549602
0.7925180308983413,5.679864797343431e7,1.0283933267443853e6,1.6971871247678776e6
0.8249805994426926,5.963561960281081e7,1.35247989680948e6,1.7653104208969485e6
0.9002463540329453,5.4221682775562525e7,910737.7404815108,1.4142630650982293e6
0.8098594261209218,6.202269124037268e7,1.2220435217495966e6,1.7376575410507794e6
0.7857290228165472,6.6295173213262886e7,1.1277254597633579e6,1.1709019295937954e6
0.918397188672718,6.1246229942327835e7,1.0574330871878257e6,1.3342886504342558e6
0.903404359657195,5.311786295778507e7,1.0365083448941403e6,1.199874610130689e6
0.8610856334505798,4.867017645267246e7,1.3570863777333887e6,1.6649733533987966e6
0.8785126083261693,6.868039256262183e7,822743.9735231084,1.3605984361730646e6
0.8881541219081476,5.5772885956650734e7,960498.9043558855,1.407756988028681e6
0.8329922154294073,5.477127515118318e7,1.1227958783727265e6,1.3880313197600255e6
0.7260291496582385,5.345873644084621e7,1.4335668284834237e6,1.9080166725302786e6
0.7629864135733043,6.4172528388797075e7,1.2318837614490064e6,1.962498766314763e6
0.8175964317075712,7.11756602299095e7,1.066657703192514e6,1.1126574668996898e6
0.867590060052947,5.355909040390614e7,1.0726792902660412e6,1.4261493766432507e6
0.7823665030728622,7.964840057877313e7,1.0425396184101307e6,1.259163042815784e6
0.8767866355471213,7.29176066552722e7,822802.9303491417,1.517161790371988e6
0.8782428453987924,7.358475248318215e7,890469.2063741889,1.5763859838812e6
0.9213779300517007,5.6806677286817916e7,1.2708167208975246e6,1.329874074602336e6
0.9053484719546205,5.6460788603237994e7,835777.7552749738,1.0767384541392191e6
0.9570681186339745,4.51974855959785e7,861209.1489251009,1.2296567930488489e6
0.8816098244444653,6.729556388426694e7,899495.360140166,1.0256001687093137e6
0.9322525726405531,5.872087105982963e7,1.0277262437888879e6,1.4360683252494498e6
