r,K,u0_rep1,u0_rep2
1.4616018529787633,1.356783868697275e8,1.0127526970027182e6,800356.3572555834
1.5301958782821474,1.2981743364292465e8,1.3149756474157555e6,989618.9793389649
1.3390717767434508,1.1727662560519414e8,1.0045907675982296e6,1.6189411483915881e6
1.329522709360486,1.3585296107578465e8,1.2396429909211553e6,1.3031360255175957e6
1.37852083044965,1.2620058343223235e8,1.3622808220692768e6,1.115146006244233e6
1.4253059638641368,1.2109245165337689e8,969681.3106743766,1.264868554508222e6
1.441789642647692,1.3336524945365551e8,1.3347821716843455e6,1.3318891655493518e6
1.2678283376224113,1.3907508972641513e8,1.2985184869248252e6,1.384222224348836e6
1.5761453596502095,1.2427670764610396e8,995594.31856159,1.0422803537309411e6
1.531124001635286,1.2387787779633199e8,924024.5838009058,868053.3349231055
1.3965107529739544,1.3628603883282545e8,1.5906762012154001e6,1.0584018397369713e6
1.4029284493943126,1.2528053465355197e8,1.4584917717910418e6,1.0257574942275459e6
1.405001656042395,1.3231442726315041e8,1.233586622686584e6,1.0178490076522187e6
1.3942181842171992,1.379027318990596e8,1.063180092617156e6,1.0537648722008085e6
1.6949302282850813,1.2150746440695225e8,801291.4087016147,1.1093347091871558e6
1.660011215638421,1.154522966655508e8,1.0040239950602376e6,861023.666196615
1.5771190194158842,1.1613938700052352e8,939754.7219672448,996891.7770527335
1.337939069438284,1.4135779702011424e8,1.1683848533656057e6,1.338188220007707e6
1.337939069438284,1.4135779702011424e8,1.1683848533656057e6,1.338188220007707e6
1.4210570465218277,1.4060198022010717e8,1.1844252753770594e6,1.0226932506581757e6
1.3897392393629509,1.4498818674286813e8,1.4175208464515668e6,1.328729479275457e6
1.5626205789114005,1.1940249214107773e8,1.0978010805724433e6,1.1620322450223363e6
1.4748020552175847,1.394238139825741e8,1.2083772008856798e6,1.037290055110984e6
1.3397386303717733,1.3653402532902637e8,1.188639244631494e6,990520.9385909333
1.4417148003080078,1.3377795209600736e8,1.5344313340517255e6,904030.2051811889
1.4144983423975177,1.2140040704171756e8,1.062272909800245e6,1.1094464843794655e6
1.2913807459852653,1.3775801382501334e8,1.173322167872278e6,1.1686765456704828e6
1.4059691879790976,1.3193175655614251e8,1.2599272629812893e6,1.1278906157466306e6
1.322711347584603,1.409174486252769e8,1.049746912140233e6,1.523795900583473e6
1.3025808632184765,1.3118791377477694e8,1.405306755174483e6,1.2295647938844438e6
1.3305305356037889,1.270280238728534e8,1.119635099993281e6,1.3197600491944388e6
1.42053792335601,1.2784192082055472e8,1.0939207754647871e6,962747.700246085
1.4112446930016995,1.3393690925249645e8,1.2851846964165969e6,973728.2808055978
1.3040648820583505,1.437676543584689e8,1.4820763008436365e6,1.3223696296659927e6
1.4223765634854986,1.3817127647715107e8,930552.5557763036,1.437792049772406e6
1.4191520481059385,1.1468876712079799e8,1.4014566305813314e6,1.0556807604029982e6
1.432399194392483,1.3190805730967245e8,1.2223124786954564e6,1.1214072632833896e6
1.363257116929651,1.3112575624357158e8,1.3177430475866338e6,1.4021241676662462e6
1.55023811916921,1.220239881366595e8,1.1245403923266926e6,928480.8515658577
1.3011276748735896,1.1826949099676992e8,1.2843470977666532e6,1.5274691317082066e6
1.2870642889697876,1.2291542252701552e8,1.409884824500843e6,1.461060987907242e6
1.3717926743111253,1.262856624706888e8,1.5845590075541153e6,1.001120641714816e6
1.338384590184576,1.404608035588101e8,1.2336022670502432e6,1.487391374571888e6
1.4920588040367728,1.2250962991693595e8,1.0649669687563889e6,1.0181940794220855e6
1.5330606123957968,1.2212021650171559e8,1.1177881819597646e6,921060.9701725123
1.4404704121340766,1.244102395980198e8,1.0979352317175353e6,878744.0277003539
1.4832389961260417,1.3266446511309169e8,1.733261215600722e6,1.2065252911071253e6
1.4626272688437334,1.1375771438241136e8,999183.6805475034,1.2954570886224397e6
1.3332518468269192,1.440022607705226e8,1.2693524300991595e6,940444.5949196102
1.5277252918567237,1.2154419175802666e8,958017.9242537473,820814.5035863776
1.4226062537849327,1.3458181813220596e8,1.1341742361133085e6,1.3327793364295894e6
1.434178388967674,1.2666776083041662e8,1.3839511577803132e6,1.1558692504106641e6
1.4145430571896678,1.2366179423191863e8,1.1037471290814714e6,1.0562178433945547e6
1.4417547771353465,1.4420802631261438e8,1.2172860470180623e6,1.115496480542061e6
1.2997119194824966,1.2791021013720064e8,1.5316537638266995e6,1.438108927336071e6
1.3011501638992824,1.2844086984818485e8,1.9074244530250288e6,1.0516850361449711e6
1.3106627216273838,1.3505386683537972e8,1.1169828094533896e6,1.302213501414694e6
1.3660382619243912,1.3516007016689056e8,1.0653364825507859e6,1.1921749260250935e6
1.3717515719994162,1.3069132361614062e8,1.0735575146215702e6,1.128041655332629e6
1.3526680299140843,1.2770764496763709e8,1.1546537361854988e6,1.2559357140057306e6
1.4735220326182648,1.2728605882385446e8,1.1023674527554018e6,960096.5452228419
1.490026590323243,1.2475406700209598e8,1.0434067878464339e6,1.1822784248341275e6
1.4047965305715366,1.2618425614902939e8,1.1925860350362193e6,1.1670800582158319e6
1.3031894584782129,1.279736839041853e8,1.4594931576175825e6,1.3894711418206287e6
1.2622277541868037,1.3518590042495856e8,1.29947046125783e6,1.6698799846801197e6
1.3260659000910815,1.3171118207313894e8,1.4082249037309396e6,2.0109701276435172e6
1.321833494356352,1.3118213570332795e8,1.3342397906592018e6,1.9301587148981742e6
1.2737518640091143,1.2741529070603527e8,1.5956034545830635e6,1.1694987240378293e6
1.6255330162417538,1.2137787881976338e8,1.1611613828704115e6,925968.3748724652
1.6679602313175923,1.1910871644325624e8,1.134046488199523e6,776487.6141498482
1.4209106954056592,1.5049542319265586e8,944048.1317134013,885273.7945048003
1.5705380779212315,1.2262313339357246e8,1.1547717437088357e6,1.223938581725826e6
1.4468445733186892,1.405905358809036e8,1.0055823710692143e6,1.0370475478513793e6
1.2628878505577243,1.2836295934876662e8,1.3820481199333076e6,1.3273205644313968e6
1.4645027829209338,1.382982482575285e8,1.236470408148718e6,1.1173845540294743e6
1.4362175869813103,1.3598576306618676e8,1.1300066909284643e6,1.054905636370646e6
1.383821760327937,1.3407247960899636e8,1.4591283044390765e6,1.0512489499919969e6
1.4455279005733832,1.3401555816317628e8,1.0715157565095131e6,813088.0278564768
1.4221444328309305,1.2301493635771118e8,954541.7573986186,1.0511436623181258e6
1.4262738989600017,1.4217464540770406e8,1.1789498010726892e6,1.4003450626638015e6
1.4678832753496984,1.2469682834051897e8,1.0119444893226502e6,1.3146032194004483e6
1.4848854153845379,1.3349738435440996e8,1.0933868035915685e6,1.2059200235705453e6
1.3626727665132867,1.195726873779812e8,1.2616430155381707e6,1.094722969950144e6
1.390080692623482,1.2674303181988351e8,1.2165071319468154e6,1.527231903212704e6
1.4888106948840778,1.2444258433095342e8,1.1846881635090462e6,1.6200212773835517e6
1.3939672256805546,1.1609896797215955e8,1.1268819620529958e6,982415.1772404772
1.4356902271955707,1.3562678843990013e8,963393.9741912223,989021.1883228025
1.4203515307186747,1.2739529283673204e8,1.297171279286359e6,1.291008682719261e6
1.360608765951666,1.2731254219194056e8,1.0889584108075374e6,1.2567700899087116e6
1.3408103821639357,1.2398650468204649e8,1.0205692920319757e6,1.4907565120546762e6
1.4467141188773807,1.400916150606277e8,1.0590127326608002e6,1.2194513837762405e6
1.4058188639759515,1.330643752947367e8,1.0184954347614001e6,1.2186550958741042e6
1.3893218748398621,1.3263007001642114e8,896995.424937422,1.0400408031438009e6
1.3893218748398621,1.3263007001642114e8,896995.424937422,1.0400408031438009e6
1.2953239192532082,1.225896469079751e8,1.3202402919993547e6,1.0837238866497853e6
1.5008991355514263,1.2594686883201332e8,1.1011870879584649e6,954435.6309589038
1.6033513960510233,1.181427633273109e8,1.1482060580403875e6,976672.5324035289
1.3176518610097212,1.355387184580842e8,1.6299295773472884e6,1.1710393717690986e6
1.3204744575460978,1.4285802117399085e8,1.5647861136082218e6,1.3293364840636242e6
1.5250252523008143,1.1968958087257886e8,1.1005289668351868e6,1.0440264899101673e6
1.621087038635293,1.3116968376714009e8,754320.9231936794,961346.6542427166
1.154474385750484,1.320985090785592e8,1.6484392972530564e6,1.7597671146275424e6
1.2147435494900682,1.3411500159155619e8,1.6858374038436913e6,1.4224298249360386e6
1.2586672275944697,1.354835624845487e8,1.529802120892175e6,1.6144630661768569e6
1.2586672275944697,1.354835624845487e8,1.529802120892175e6,1.6144630661768569e6
1.2586672275944697,1.354835624845487e8,1.529802120892175e6,1.6144630661768569e6
1.5920374092580654,1.2624171276488778e8,870566.7644646955,1.0565342533402352e6
1.5498717446281425,1.300067260391426e8,893919.4565946613,904735.4888536398
1.539904512191237,1.2941041632755925e8,846387.3063557663,782421.6476261609
1.5317623332785437,1.416872785557998e8,954598.1650325241,732111.0030139091
1.4550357218654675,1.4185193663552916e8,919844.073986869,783859.0327817977
1.6069794309079466,1.0993865204022169e8,1.0132862353810675e6,1.2367074138664561e6
1.4534782768192525,1.5034812642536056e8,1.2381955542137958e6,1.0392499514403864e6
1.4889983245107503,1.4550460074074492e8,1.2813646157075537e6,1.024301435210726e6
1.3675873195528334,1.1942079759996425e8,904880.7357219278,1.0750236455008155e6
1.5519085508023662,1.3261061062813698e8,1.0171293274181611e6,1.331245471914052e6
1.4503689284409134,1.2932520669120295e8,1.1695563377516586e6,729905.0954475035
1.4903525657010088,1.3321222740640749e8,1.2642229262807542e6,1.091691537116642e6
1.3277419712608884,1.3551230825357464e8,1.4172803652696388e6,1.5093072141886037e6
1.275790668078171,1.3221992340982331e8,1.3966310746819186e6,1.4103830422497066e6
1.3738223319552316,1.3378806183731738e8,993372.1457102575,945721.3316772399
1.5057530114441857,1.2590887282019235e8,1.090430697580168e6,1.2880569630893623e6
1.5122248774103,1.3438527631929517e8,1.1826410559959204e6,942586.5480731552
1.4857786627518383,1.2540248425366946e8,1.4274685580014258e6,1.1047362792877485e6
1.3694015107570554,1.394493389424914e8,1.4358590826793932e6,1.6630242589318536e6
1.5461276566962912,1.4476165506512144e8,748046.0179014142,761937.660409003
1.5130092069235999,1.0366090548058182e8,1.2223320064815367e6,1.0830388027493781e6
1.3691580185349819,1.1931992169030079e8,1.1399253996335568e6,1.1710816895910888e6
1.4761572335503315,1.1631042689024068e8,1.5324267017069228e6,1.0561695804731096e6
1.399612787682614,1.4460090575658715e8,1.1907726195165114e6,1.5068454702970786e6
1.4154642573290561,1.270966804480031e8,1.591466006345083e6,1.2092731866625869e6
1.5779302791320449,1.346405532071768e8,870958.8868803885,1.1834343933378097e6
1.4323931247482549,1.3508674030446565e8,919944.4355889647,1.0773157437891255e6
1.5631335307785854,1.3057059991920947e8,1.2641004556172998e6,1.8792527818101498e6
1.696209821255849,1.2535940217710862e8,1.2282125522145906e6,900802.8632687953
1.661147866359186,1.2786282804343899e8,852971.9609606422,740334.7455191012
1.6326216043525372,1.203866886770622e8,858433.596575212,995338.564387826
1.3542918040466931,1.3258556127279153e8,1.2802481554251993e6,1.0304734093904486e6
1.5635794350677619,1.2460602673628886e8,861458.2599825733,1.0157174289225262e6
1.303098819150023,1.421588675870948e8,1.5560491383926927e6,1.4237244609778726e6
1.2194286981260452,1.3296195295820394e8,1.518893958822425e6,1.1733695345097207e6
1.4160426908849388,1.2924370810673922e8,860851.2925944519,1.1427292258320218e6
1.5492006922213981,1.2120252097049409e8,1.1763108059622552e6,843105.5561162669
1.1813620344601554,1.1703477155357221e8,1.559671718910427e6,2.1036613048662543e6
1.3590249506395409,1.2992067236319546e8,1.25125003768104e6,1.5169766488150111e6
1.4407544408978454,1.2524255815962888e8,956383.306752485,1.0237048796044206e6
1.5703201273465963,1.238283230517212e8,1.050836320234974e6,962860.2295519565
1.3075610494471288,1.4123592851409447e8,1.41227978660598e6,1.3318520169968314e6
1.2927642825629646,1.4695866654687986e8,1.4383968162547504e6,1.4394224657700136e6
