r,K,u0_rep1,u0_rep2
1.2177967024466647,1.30241700479123e8,1.6374619878540481e6,1.2062127641916927e6
1.0883583636888954,1.4397617081562343e8,1.2674064286781931e6,1.6079402750417413e6
1.0883583636888954,1.4397617081562343e8,1.2674064286781931e6,1.6079402750417413e6
1.2890433415906384,1.0627243301259197e8,1.6307321950429142e6,889630.5611236151
1.350844131756937,1.2686516527503125e8,1.2954868956289175e6,1.0440896606631718e6
1.1381665747675076,1.427024633058643e8,1.1180004082809072e6,1.4751546453582211e6
1.1665214606479009,1.5093298237898222e8,1.318187646499189e6,1.4700713685818098e6
1.2576671567244517,1.0982203458867796e8,1.2855409719516188e6,1.7034646068335746e6
1.1472709747264362,1.166961868157039e8,1.8272856112690193e6,1.6149817124085405e6
1.1321392245050115,1.5428185562289685e8,1.3583268152884701e6,1.386786857245938e6
1.1780176930120845,1.2077885916859733e8,1.5176702018405003e6,1.5286652916711927e6
1.1961417895587625,1.2521218566011961e8,1.4752171101887221e6,1.614117590759488e6
1.1235980686100961,1.1934966354936115e8,1.4305641520294817e6,1.3848351923146374e6
1.2128157704907336,1.3633499860476062e8,1.278146581504333e6,1.7750469477714256e6
1.4118279588818603,1.3091030281622195e8,1.1050530410589492e6,1.2818750327118766e6
1.1950794313893591,1.340352737696055e8,1.938500194010783e6,1.4423082351702936e6
1.0359032281564797,1.411906362398239e8,2.1264405703396015e6,1.3211433559203784e6
1.124606267663084,1.3556634650517815e8,1.262841010742289e6,1.6812856620310557e6
1.2524179568391747,1.2215814337288812e8,1.0429781351191968e6,1.3838878751376932e6
1.3712278785414782,1.1944415507178406e8,1.3311287319332017e6,1.0814530189939353e6
1.2509403564023975,1.1501146690968968e8,1.1579689264689414e6,1.089112446861464e6
1.411382862913139,1.2415333937102063e8,1.2857988380883215e6,815602.8431096938
1.306372144241231,1.2303359534809746e8,1.0010539506385555e6,1.1924633921062304e6
1.4053083585594202,1.2295280677018651e8,906824.1918514827,1.0402181354359243e6
1.0864660811607645,1.3287068466549371e8,1.6480404534567478e6,1.569569777141488e6
