r,K,u0_rep1,u0_rep2
1.0863864931574436,9.156022632235105e7,801536.5801901133,1.608106117746314e6
1.1397350877361225,1.1811809781397729e8,1.4621459549558712e6,1.0403196288872127e6
0.8873723653250123,1.3114286071065699e8,1.3150232829615045e6,1.118045200078729e6
0.8249519921856191,1.1545283782528453e8,1.1509439992616952e6,1.4366751671796595e6
0.8641958149089296,1.1936019834912628e8,1.2545045190749737e6,1.370998235591533e6
0.9624386662105144,1.0694137249460295e8,1.2889948140180926e6,1.2932958799439427e6
1.1555365776903623,1.156130211855077e8,959604.9625101604,1.0363145176602599e6
0.9455456285095734,1.0192404685815923e8,1.579521912959891e6,1.6781453479965576e6
0.9563947896282535,1.1817692527786452e8,1.9583264917678426e6,1.811381420036983e6
0.9490958900273243,1.2576978449172744e8,1.791507573058488e6,1.8911594361908091e6
1.0748919597184907,1.1724811746438713e8,1.6317460689632504e6,1.6057852247937394e6
1.0844182928092114,1.1788851213847159e8,1.9087068830358826e6,1.2033459018622953e6
1.3633039650146117,8.646273382036202e7,742592.4154530261,1.2565989397642524e6
1.3427198566979368,9.394251952747345e7,679691.9777734226,1.0347318005845692e6
1.2766838607197777,1.0695509532398333e8,785861.1687840391,1.1266591328959428e6
1.4241854025291716,9.376719115682968e7,819099.9684879757,1.1336976223589038e6
1.2004069375466098,8.395296786427927e7,845238.6821462923,810634.2387227119
1.092058582774599,9.150616945594418e7,1.6117263645830345e6,1.6144024214501325e6
0.9180214402114654,9.296362403265563e7,1.9143261088003838e6,1.8261239961208454e6
0.8334121257684161,1.1083421024090116e8,2.1015800043477225e6,2.007232046094481e6
1.464276157956599,1.0004735817600825e8,653453.2467296298,690194.3088911457
1.076233919790774,1.0418444819544676e8,900973.2958937734,1.1221830662612263e6
1.2586501012391706,9.618811717379642e7,994657.8002359677,1.2793920951324059e6
1.100009483021204,8.604627532283914e7,1.0010437724593813e6,1.0330081880920702e6
1.365626106518772,1.262037175948185e8,849421.4840151565,1.1441335546778664e6
1.0365836996601376,1.1349649630177276e8,822832.0494706499,1.1905808224870558e6
1.1035877305519735,1.0489676475783171e8,821027.4476495596,1.3668560490610031e6
1.365344300499197,1.0223854645810221e8,614743.8188334987,726634.4787384828
1.3545750021439003,8.969971704062904e7,810599.4730991656,999752.2900580671
1.1563844209689806,9.450312183550629e7,1.4752247387889922e6,1.0916233588256126e6
1.088461382881136,1.0329619423747292e8,1.0228631155969766e6,1.029587582825034e6
1.3100792293889352,1.0100318298280577e8,1.0718359859242775e6,1.5410071720387375e6
1.3111692871412848,1.0085590362706083e8,1.068112896981e6,1.2735085427048418e6
1.1705597465417137,9.864966253818671e7,837190.0443553256,1.099270757294453e6
1.0373172776362252,8.622212324062301e7,1.2600029969965783e6,1.0533470229429316e6
1.0988372091286494,1.0884304549396521e8,654723.5009851058,1.185519481726991e6
1.5682054221708621,1.0979469220315722e8,758344.9629945706,852925.6497721417
1.5699215345262214,7.711429329834932e7,695430.7794296783,619693.4865605696
1.39124459173225,9.060073382620919e7,624136.2876990073,624236.6889214391
1.0419082759616733,1.2077430218178697e8,1.5506867008583008e6,2.207940864984762e6
0.9839250300956557,1.1732031940774542e8,1.3635539360129184e6,1.5129473048276748e6
0.9033925249556372,9.91021845702277e7,1.5412035645602955e6,1.802135030307981e6
0.9033925249556372,9.91021845702277e7,1.5412035645602955e6,1.802135030307981e6
1.084661443323638,1.165033926673137e8,1.0554214709894871e6,1.1236649991159355e6
0.7848592913638067,1.3470540052569163e8,1.5753843511283866e6,2.393229140828725e6
1.0244760725320807,1.2177263325866257e8,1.3289784681276577e6,1.1262636940601878e6
0.975514857924639,1.0438446602165873e8,1.065153223912071e6,1.3540372154984563e6
1.1699791602665177,8.852783959520593e7,1.0933998394769821e6,1.309901250694059e6
1.1758405849504,1.15553104048332e8,811685.9078815256,1.0344983628700986e6
1.042728684809746,7.752669011315669e7,1.5190645462031295e6,1.3058908596905037e6
1.1352765716501603,8.248213429429545e7,1.5227433283504227e6,1.1943253085717487e6
1.3232690022030504,1.0395691077187367e8,733994.1454658596,853893.839240137
1.2874916789168946,8.631463654871088e7,751473.6973562584,967639.8198051788
0.9442392821706778,1.1928443398491354e8,1.2916822641715668e6,1.31710030581329e6
0.9411707090280721,1.1984107534179133e8,1.2590303248760765e6,1.44977862514645e6
1.100703728801472,1.1302749172698537e8,1.0608819144423269e6,1.175524656073934e6
1.1756984093747433,9.197097725462852e7,1.101487727438264e6,1.1772199554656548e6
1.1319763122829805,1.1014528203160597e8,999113.7727569672,1.2198060688403826e6
1.0660598809034945,1.0448698708322966e8,1.1152853783924081e6,900781.6133675736
