r,K,u0_rep1,u0_rep2
1.4646379968013306,1.5030014160910213e8,1.0278350371016882e6,1.0126219944435083e6
1.129075005027526,1.3595565780103227e8,2.78720496818937e6,1.557898305892021e6
1.497711831205202,1.4078720092700168e8,1.2087300373234074e6,814210.1032457931
1.3508099581989903,1.415458593031422e8,1.0294559550349133e6,1.373060249359285e6
1.1702351414064807,1.4765951819287273e8,1.7568962256294468e6,1.7657337127805504e6
1.2279836801132906,1.329970247940923e8,1.4432363693446042e6,1.7238763393255197e6
1.1894984217172249,1.3415376185991327e8,1.2891292274248798e6,1.4560222856137562e6
1.1545255884933416,1.4387124413776073e8,1.4431775639764708e6,1.3517251863777111e6
1.3677942470889428,1.3621084344629782e8,1.7734660857186783e6,1.4736094619194712e6
1.1329527548470215,1.3315332672763662e8,1.2606561720061982e6,1.3010030313491058e6
1.051942365227841,1.5677746562794873e8,1.659279202264789e6,1.8418826484199604e6
1.19199489369411,1.68568200253847e8,1.774169985668183e6,1.3184936351401366e6
1.2663225943810905,1.3252208491463058e8,1.48208949717601e6,1.5028600870726705e6
1.0937662294735602,1.4103738235199878e8,1.698973172598363e6,2.275922519682834e6
1.2108194427521004,1.7165139857597286e8,1.4934070417958437e6,1.1978380250539486e6
1.1767412250299245,1.892038804759705e8,1.7662154898237463e6,1.8811872782080404e6
1.6799308553142596,1.1560399420145379e8,1.08014273699203e6,943369.814424162
1.7037782332543523,1.1571316170047213e8,994198.4400439472,888755.2496387747
1.6687095635499145,1.3307934046475677e8,891293.9329984977,1.0004919915744464e6
1.374423718666451,1.4144429590769163e8,875517.24039999,983232.829550476
1.360789191103396,1.5841886475555986e8,1.1792221716069898e6,1.1351874669049438e6
1.267143067827803,1.4548404776983544e8,1.0294600726932063e6,958502.3995174727
1.4692930879422128,1.3308544782008003e8,1.6124981803515814e6,1.2479050587919704e6
1.3718960883746778,1.369536159326334e8,1.6798687387701364e6,1.197882039835345e6
1.4311203018279006,1.5996962733976758e8,1.2276805152770025e6,1.5595123055808723e6
